base_info,house_daxiao,house_direction,house_id,house_scale,price,time,title
"基本信息,发布：3个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/32层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",15㎡,朝南,FZ2148891482176618496,1室0厅1卫,1300元,2018-12-17,祥屿佳园 1室0厅 1300元
"基本信息,发布：28天前,入住：随时入住, ,租期：暂无数据,看房：暂无数据, ,楼层：高楼层/37层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",25㎡,朝东南,FZ2198553638761136128,1室0厅1卫,2300元,2019-02-23,保利香槟国际 1室0厅 2300元
"基本信息,发布：4个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/31层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",25㎡,朝南,UNKOWN2115553506244173824,1室0厅1卫,1300元,2018-11-01,恒宇国际公园 1室0厅 1300元
"基本信息,发布：2个月前,入住：随时入住, ,租期：暂无数据,看房：一般下班后可看, ,楼层：中楼层/55层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",20㎡,朝南,FZ2175115698350080000,1室1厅1卫,1800元,2019-01-22,世欧王庄城B区 1室1厅 1800元
"基本信息,发布：3个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/33层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：无, ,采暖：暂无数据",15㎡,朝南,FZ2151210799312404480,1室0厅1卫,1200元,2018-12-20,祥屿佳园 1室0厅 1200元
"基本信息,发布：21天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/37层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",50㎡,朝南,FZ2204040388044931072,1室1厅1卫,2500元,2019-03-03,保利香槟国际 1室1厅 2500元
"基本信息,发布：22天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/38层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：无, ,采暖：暂无数据",108㎡,朝南,FZ2202818958737293312,3室2厅1卫,5500元,2019-03-01,保利香槟国际 3室2厅 5500元
"基本信息,发布：1个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/21层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",126㎡,朝南,FZ2195513052945203200,3室1厅1卫,11300元,2019-02-19,东二环泰禾广场一期 3室1厅 11300元
"基本信息,发布：1个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/41层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",105㎡,朝南,FZ2194872376549195776,3室1厅1卫,3900元,2019-02-18,世欧王庄一区 3室1厅 3900元
"基本信息,发布：1个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/42层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",90㎡,朝南,FZ2192768665546932224,3室1厅1卫,4200元,2019-02-15,世欧王庄一区 3室1厅 4200元
"基本信息,发布：1个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/21层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",132㎡,朝南,FZ2192527176606695424,3室1厅1卫,10000元,2019-02-15,东二环泰禾广场一期 3室1厅 10000元
"基本信息,发布：1个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/7层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",25㎡,朝南,FZ2191758495370985472,1室0厅1卫,2000元,2019-02-14,岳峰新村 1室0厅 2000元
"基本信息,发布：1个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/17层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",92㎡,朝南 北,FZ2191165645834960896,3室1厅1卫,3200元,2019-02-13,登云佳园 3室1厅 3200元
"基本信息,发布：1个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/27层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",55㎡,朝南,FZ2189104986753859584,2室1厅1卫,3900元,2019-02-11,泰禾金尊府 2室1厅 3900元
"基本信息,发布：1个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/34层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",30㎡,朝南,FZ2190339547983265792,1室0厅1卫,1300元,2019-02-12,世欧王庄四区 1室0厅 1300元
"基本信息,发布：1个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/48层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",142㎡,朝南,FZ2189676200778547200,3室2厅2卫,5500元,2019-02-11,世欧王庄A区 3室2厅 5500元
"基本信息,发布：1个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/17层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",126㎡,朝南 北,FZ2196137139660390400,3室2厅2卫,4200元,2019-02-20,日出印象 3室2厅 4200元
"基本信息,发布：1个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/32层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",114㎡,朝南,FZ2191271200972881920,3室0厅2卫,6300元,2019-02-13,保利香槟国际 3室0厅 6300元
"基本信息,发布：23天前,入住：随时入住, ,租期：暂无数据,看房：暂无数据, ,楼层：中楼层/8层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",80㎡,朝南 北,FZ2202063336416215040,2室1厅1卫,2900元,2019-02-28,东方公寓 2室1厅 2900元
"基本信息,发布：4个月前,入住：随时入住, ,租期：1年以内,看房：需提前预约, ,楼层：中楼层/7层,电梯：暂无数据, ,车位：免费使用,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",130㎡,朝南 北,UNKOWN2115553083986812928,4室2厅2卫,5000元,2018-11-01,整租 · 永同昌花园 4室2厅 5000元
"基本信息,发布：2个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/32层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",20㎡,朝南,FZ2166674841896493056,1室0厅1卫,1300元,2019-01-10,保利香槟国际 1室0厅 1300元
"基本信息,发布：26天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/38层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：无, ,采暖：暂无数据",108㎡,朝南,FZ2199870980510187520,3室2厅2卫,6200元,2019-02-25,保利香槟国际 3室2厅 6200元
"基本信息,发布：1个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/34层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",90㎡,朝南 北,FZ2193449683765174272,3室2厅1卫,6000元,2019-02-17,世欧王庄四区 3室2厅 6000元
"基本信息,发布：1个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/33层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：无, ,采暖：暂无数据",15㎡,朝南,FZ2191111500557721600,1室0厅1卫,1500元,2019-02-13,泰禾金尊府 1室0厅 1500元
"基本信息,发布：28天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/11层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",136㎡,朝南 北,FZ2198472467444940800,3室2厅2卫,4600元,2019-02-23,新南花园 3室2厅 4600元
"基本信息,发布：28天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/32层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",46㎡,朝南,FZ2198643782524600320,1室0厅1卫,3300元,2019-02-23,保利香槟国际 1室0厅 3300元
"基本信息,发布：23天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/8层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：无, ,采暖：暂无数据",95㎡,朝东南,FZ2202105702175219712,3室1厅1卫,3000元,2019-02-28,检察院单位宿舍 3室1厅 3000元
"基本信息,发布：1个月前,入住：随时入住, ,租期：暂无数据,看房：一般下班后可看, ,楼层：低楼层/25层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",55㎡,朝南,FZ2196943051040235520,2室1厅1卫,4000元,2019-02-21,东二环泰禾广场二期 2室1厅 4000元
"基本信息,发布：22天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/8层,电梯：无, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",126㎡,朝南 北,FZ2202787098820886528,3室2厅2卫,3500元,2019-03-01,福莲花苑 3室2厅 3500元
"基本信息,发布：28天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/32层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",46㎡,朝南,FZ2199002308510498816,1室1厅1卫,3100元,2019-02-24,保利香槟国际 1室1厅 3100元
"基本信息,发布：11天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/42层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",20㎡,朝南,FZ2210804435830456320,1室0厅1卫,950元,2019-03-12,世欧王庄一区 1室0厅 950元
"基本信息,发布：22天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/30层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",85㎡,朝东南,FZ2202631809345798144,3室2厅1卫,4800元,2019-03-01,融侨悦城 3室2厅 4800元
"基本信息,发布：13天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/8层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",44㎡,朝南,FZ2209405712487432192,1室0厅0卫,4100元,2019-03-10,日出东方 1室0厅 4100元
"基本信息,发布：19天前,入住：2019-04-04, ,租期：暂无数据,看房：暂无数据, ,楼层：中楼层/7层,电梯：有, ,车位：暂无数据,用水：民水, ,用电：民电,燃气：有, ,采暖：暂无数据",146㎡,朝南,FZ2205099388836528128,4室2厅2卫,3800元,2019-03-04,双星公寓楼 4室2厅 3800元
"基本信息,发布：20天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/21层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",47㎡,朝北,FZ2204038512058310656,1室1厅1卫,3900元,2019-03-03,东二环泰禾广场一期 1室1厅 3900元
"基本信息,发布：20天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/32层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：无, ,采暖：暂无数据",60㎡,朝南,FZ2204321537275215872,1室0厅0卫,1275元,2019-03-03,岳峰新城三区 1室0厅 1275元
"基本信息,发布：19天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/36层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",25㎡,朝南 北,FZ2205084248313176064,1室1厅1卫,2200元,2019-03-04,保利香槟国际 1室1厅 2200元
"基本信息,发布：19天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/42层,电梯：无, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",20㎡,朝南 北,FZ2205090987393687552,1室0厅1卫,2100元,2019-03-04,世欧王庄一区 1室0厅 2100元
"基本信息,发布：20天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/7层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",111㎡,朝南,FZ2204318282192781312,3室2厅2卫,3200元,2019-03-03,福盛花园(晋安区) 3室2厅 3200元
"基本信息,发布：20天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/32层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",45㎡,朝南,FZ2204295927592919040,1室1厅1卫,2500元,2019-03-03,保利香槟国际 1室1厅 2500元
"基本信息,发布：2个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/29层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",45㎡,朝南,FZ2160138357635039232,1室0厅1卫,2600元,2019-01-01,金诺大厦 1室0厅 2600元
"基本信息,发布：19天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/55层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",55㎡,朝南,FZ2205507529252020224,1室1厅1卫,3300元,2019-03-05,世欧王庄城B区 1室1厅 3300元
"基本信息,发布：4个月前,入住：暂无数据, ,租期：暂无数据,看房：暂无数据, ,楼层：高楼层/13层,电梯：有, ,车位：暂无数据,用水：民水, ,用电：民电,燃气：有, ,采暖：暂无数据",45㎡,朝北,UNKOWN2115552889815433216,1室0厅1卫,2000元,2018-11-01,紫光公寓砌池 1室0厅 2000元
"基本信息,发布：2个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/31层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",25㎡,朝南,FZ2170860163005677568,1室0厅1卫,1750元,2019-01-16,紫阳新苑 1室0厅 1750元
